,,"Fe 62 : Iron Ore Fines, CNF Rizhao, China : Fines, Fe 62% (Australia Origin)"," Coking Coal, FOB Hay Point, Australia : HCC 64 Mid Vol",HRC-FOB-Rizhao-China-fob-USD 2.5 mm,"Platts North European HRC, EXW Ruhr $/t",HRC-FOB-Black-Sea-Russia-2.5 MM,Raw Material Cost factor I/O*1.6 + Coking coal *0.65,weighted average Price of imported hrc,CRC Mumbai,Infrastructure & Construction Goods,CPI Inflation,Automobile (Passanger Vehicle Sales),India weekly HRC Imports t,India weekly Exports HRC t,Hrc Production in t,Hms 80 20 Mumbai,Hrc landed Price Mumbai,Indian GDP in inr,usd to inr,India News-Based Policy Uncertainty Index
21/05/2012,21,7754.564896,10074.57399,34827.51953,38044.9636,32242.66457,13523.255,34827.51953,48200,117.4,97.726,35623.5,81074,30389.5,451330.66,25733.33333,43012,1837683.25,54.41799927,246.4107733
28/05/2012,22,7751.520004,10118.23236,34881.84002,37772.02747,32805.54002,13523.255,34881.84002,48200,117.4,97.726,35623.5,81074,30389.5,451330.66,26250,42478,1837683.25,55.36800003,246.4107733
04/06/2012,23,7775.459938,10016.85567,34989.56972,36874.08018,32906.85724,12936.623,34989.56972,47200,102.2,98.883,40712.5,66545.75,34909.8825,434932.25,25966.66667,41944,1837683.25,55.53899956,283.6891011
11/06/2012,24,7536.8479,9828.118935,34359.15955,36827.58807,32003.89458,12936.623,34359.15955,47200,102.2,98.883,40712.5,66545.75,34909.8825,434932.25,25916.66667,41944,1837683.25,55.41799927,283.6891011
18/06/2012,25,7667.221661,9650.919571,33215.4007,36698.20154,31277.83566,12936.623,33215.4007,47200,102.2,98.883,40712.5,66545.75,34909.8825,434932.25,25500,41410,1837683.25,55.35900116,283.6891011
25/06/2012,26,7969.844284,9787.85032,33993.24265,37936.08001,31565.15388,12936.623,33993.24265,47200,102.2,98.883,40712.5,66545.75,34909.8825,434932.25,24583.33333,40342,1837683.25,57.13150024,283.6891011
02/07/2012,27,7747.341614,9347.321493,32211.16943,36416.27651,30545.07446,12826.614,32211.16943,47200,106,100.371,36641.2,49105,41028.595,434523.99,24366.66667,40075,1463966.6,55.53649902,142.3651367
09/07/2012,28,7617.912483,9723.226479,32133.73993,36066.35013,30471.64993,12826.614,32133.73993,48200,106,100.371,36641.2,49105,41028.595,434523.99,23850,39274,1463966.6,55.40299988,142.3651367
16/07/2012,29,7571.271338,9435.138572,31707.80058,34430.67018,30053.48055,12826.614,31707.80058,47700,106,100.371,36641.2,49105,41028.595,434523.99,23700,39274,1463966.6,55.14400101,142.3651367
23/07/2012,30,7177.640282,9415.293842,31531.83014,34349.13831,31255.23514,12826.614,31531.83014,46700,106,100.371,36641.2,49105,41028.595,434523.99,23633.33333,39007,1463966.6,55.31900024,142.3651367
30/07/2012,31,6588.324131,9044.09778,31491.36063,33985.28302,30662.64061,12826.614,31491.36063,46700,106,100.371,36641.2,49105,41028.595,434523.99,23666.66667,38740,1463966.6,55.2480011,142.3651367
06/08/2012,32,6605.664165,8779.680219,31216.64078,34579.78229,30937.92077,11868.13688,31216.64078,46900,97.2,101.612,45801.5,41514.5,49016.155,447860.46,24114.28571,38740,1829958.25,55.74400139,166.0054134
13/08/2012,33,6467.05802,8438.497543,30677.07009,34486.80292,31229.81009,11868.13688,30677.07009,48200,97.2,101.612,45801.5,41514.5,49016.155,447860.46,24500,38206,1829958.25,55.27400017,166.0054134
20/08/2012,34,6341.306969,8260.386709,30872.15235,34742.31095,31011.2161,11868.13688,30872.15235,48200,97.2,101.612,45801.5,41514.5,49016.155,447860.46,24500,37939,1829958.25,55.62549973,166.0054134
27/08/2012,35,5716.397057,7842.008778,30246.9553,34972.98934,30940.69281,11868.13688,30246.9553,48200,97.2,101.612,45801.5,41514.5,49016.155,447860.46,24928.57143,37939,1829958.25,55.49900055,166.0054134
03/09/2012,36,5274.305096,7667.174039,29147.47553,35376.52201,30951.84306,10795.914,29147.47553,47700,98.8,102.521,35623.5,31317.5,41488.775,425134.02,25000,37405,1829958.25,55.51900101,152.3661642
10/09/2012,37,5148.294159,7417.972229,28232.58087,35206.7563,30585.29594,10795.914,28232.58087,47700,98.8,102.521,35623.5,31317.5,41488.775,425134.02,24271.42857,36337,1829958.25,55.35800171,152.3661642
17/09/2012,38,5554.787678,7010.000872,27149.49989,35128.60759,30000.19738,10795.914,27149.49989,46700,98.8,102.521,35623.5,31317.5,41488.775,425134.02,23585.71429,35536,1829958.25,54.29899979,152.3661642
24/09/2012,39,5829.936659,6642.122654,27770.08064,34698.06957,28838.16067,10795.914,27770.08064,46700,98.8,102.521,35623.5,31317.5,41488.775,425134.02,23700,35002,1829958.25,53.40400124,152.3661642
01/10/2012,40,5628.311954,6676.464087,27745.19978,33554.0479,28405.79977,10428.32913,27745.19978,46700,101,103.265,36641.2,32019.75,19558.3575,452691.53,23700,36070,1563180,52.84799957,163.2294293
08/10/2012,41,5672.104107,6614.572463,28014.65984,32708.36046,27884.96234,10428.32913,28014.65984,46700,101,103.265,36641.2,32019.75,19558.3575,452691.53,23742.85714,36070,1563180,51.87899971,163.2294293
15/10/2012,42,6072.345161,6846.789358,29305.66578,32893.50458,27457.56073,10428.32913,29305.66578,46700,101,103.265,36641.2,32019.75,19558.3575,452691.53,23914.28571,37939,1563180,52.8030014,163.2294293
22/10/2012,43,6131.518847,7083.116042,29894.52018,33092.10808,27470.64016,10428.32913,29894.52018,46700,101,103.265,36641.2,32019.75,19558.3575,452691.53,23750,37939,1563180,53.86400032,163.2294293
29/10/2012,44,6281.320564,6800.289926,29796.0078,32339.85137,27380.11528,10428.32913,29796.0078,46700,101,103.265,36641.2,32019.75,19558.3575,452691.53,23800,37939,1563180,53.68650055,163.2294293
05/11/2012,45,6436.6025,7149.538619,29862.60721,32156.32448,27441.31474,10818.564,29862.60721,46700,99.4,103.679,45801.5,43155.25,27033.115,435680.72,23433.33333,37939,1953975,53.80649948,141.8102574
12/11/2012,46,6577.854151,7478.556171,30023.40069,32086.79984,28385.76065,10818.564,30023.40069,46700,99.4,103.679,45801.5,43155.25,27033.115,435680.72,23100,37672,1953975,54.58800125,141.8102574
19/11/2012,47,6784.557049,7860.157557,30337.45022,32541.39979,28682.68021,10818.564,30337.45022,46700,99.4,103.679,45801.5,43155.25,27033.115,435680.72,22783.33333,37672,1953975,55.1590004,141.8102574
26/11/2012,48,6657.179947,7868.416669,30234.69226,33601.23925,29541.23601,10818.564,30234.69226,46700,99.4,103.679,45801.5,43155.25,27033.115,435680.72,22200,37405,1953975,55.47649956,141.8102574
03/12/2012,49,6420.648344,7799.731088,29571.15438,33610.97939,28892.9169,11052.8985,29571.15438,46700,107.6,103.844,28498.8,45740.5,39242.1975,449221.32,22200,37405,1563180,54.25899887,153.5653477
10/12/2012,50,6531.42775,7879.010181,29342.52068,34417.44004,28934.98567,11052.8985,29342.52068,46200,107.6,103.844,28498.8,45740.5,39242.1975,449221.32,22200,37138,1563180,54.33800125,153.5653477
17/12/2012,51,6945.224955,7856.743215,29930.45034,34559.53733,29794.40284,11052.8985,29930.45034,46200,107.6,103.844,28498.8,45740.5,39242.1975,449221.32,22350,37672,1563180,54.41900063,153.5653477
24/12/2012,52,7351.377711,7984.642458,30286.57484,35612.28896,29322.9111,11052.8985,30286.57484,46200,107.6,103.844,28498.8,45740.5,39242.1975,449221.32,22257.14286,37672,1563180,55.06649971,153.5653477
31/12/2012,1,7303.184203,7952.812011,30635.0798,35443.38414,29130.67856,11052.8985,30635.0798,46200,107.6,103.844,28498.8,45740.5,39242.1975,449221.32,22685.71429,38206,1563180,54.70549965,153.5653477
07/01/2013,2,7338.82873,7714.473962,29960.01242,35509.55774,29593.52725,11113.68938,29960.01242,45700,110,104.6,42207,107050.75,55634.7575,537750,22685.71429,42500,2055900,54.97249985,133.1489951
14/01/2013,3,7315.666471,8181.490668,32057.41488,35464.56461,29819.79088,11113.68938,32331.4098761,45700,110,104.6,42207,107050.75,55634.7575,537750,22883.33333,40800,2055900,54.79899979,133.1489951
21/01/2013,4,7174.022861,8195.044842,31571.07439,35608.8724,29555.89943,11113.68938,31954.7637015744,45700,110,104.6,42207,107050.75,55634.7575,537750,22750,40800,2055900,53.73799896,133.1489951
28/01/2013,5,7183.167681,8366.910669,31995.49685,35649.39723,29593.57471,11113.68938,32149.3834393,45700,110,104.6,42207,107050.75,55634.7575,537750,22971.42857,40800,2055900,53.80649948,133.1489951
04/02/2013,6,7097.26026,8346.590717,31764.89142,35944.56634,29239.64901,11373.25275,31853.673631494,45700,104.1,105.3,42207,57423.25,95480.565,460250,22714.28571,40800,2055900,53.1629982,138.3507232
11/02/2013,7,7151.661927,8464.13921,32097.83728,36246.12262,29553.23847,11373.25275,31874.44829135,45700,104.1,105.3,42207,57423.25,95480.565,460250,22742.85714,42500,2055900,53.57050133,138.3507232
18/02/2013,8,7251.453106,8527.926125,32319.21047,36677.3012,31323.56152,11373.25275,33025.34448032,45700,104.1,105.3,42207,57423.25,95480.565,460250,22800,42501,2055900,54.31800079,138.3507232
25/02/2013,9,7238.90387,8458.943848,32968.19141,36382.73464,30799.23145,11373.25275,33293.53539828,45700,104.1,105.3,42207,57423.25,95480.565,460250,22650,42502,2055900,54.22399902,138.3507232
04/03/2013,10,7328.34888,8494.846361,33704.91545,36389.05634,31015.10949,11081.484,33759.8094465,45700,117.8,105.5,42207,54211.5,99997.48,518500,22450,42503,2055900,54.8939991,155.1834861
11/03/2013,11,7250.585069,8282.503543,33401.57166,35539.5764,30664.27213,11081.484,33401.5716636,45700,117.8,105.5,42207,54211.5,99997.48,518500,22483.33333,42504,2055900,54.31149864,155.1834861
18/03/2013,12,7210.535171,8101.724911,33217.07213,35177.01982,30333.9383,11081.484,32811.9858855,45700,117.8,105.5,42207,54211.5,99997.48,518500,22600,42505,2055900,54.0114994,155.1834861
25/03/2013,13,7253.25513,7823.73587,33006.3857,34957.78625,30377.82778,11081.484,32010.489324747,46200,117.8,105.5,42207,54211.5,99997.48,518500,22500,42506,2055900,54.3314991,155.1834861
01/04/2013,14,7246.24641,7721.187654,31979.55803,34468.27729,30206.26313,10524.879,31481.8196114,46200,114.3,106.1,30013.8,33909.75,29533.98352,449500,22528.57143,42507,1564933.4,54.27899933,148.7508061
08/04/2013,15,7315.332905,7634.978979,31781.97067,34493.89554,30494.2529,10524.879,31234.0056612,46200,114.3,106.1,30013.8,33909.75,29533.98352,449500,22633.33333,42508,1564933.4,54.79650116,148.7508061
15/04/2013,16,7277.952813,7455.13144,31074.40527,34370.71058,30338.43251,10524.879,31074.4052679,45700,114.3,106.1,30013.8,33909.75,29533.98352,449500,22650,42509,1564933.4,54.51650047,148.7508061
22/04/2013,17,7202.525242,7251.081592,30752.35497,33712.21518,29817.19743,10524.879,29133.8099676,45700,114.3,106.1,30013.8,33909.75,29533.98352,449500,22666.66667,42510,1564933.4,53.95149994,148.7508061
29/04/2013,18,7256.592834,7193.176735,30983.20536,33410.68242,29832.65761,10524.879,27585.924069725,45700,114.3,106.1,30013.8,33909.75,29533.98352,449500,22466.66667,42511,1564933.4,54.35650063,148.7508061
06/05/2013,19,7189.642439,7028.07744,30697.34974,33188.89744,29350.97475,10530.666,26792.86227115,45700,116,106.9,32827.5,20845.25,37548.38838,463500,22033.33333,42512,1956166.75,53.85499954,122.2845799
13/05/2013,20,7316.200687,7051.319697,29593.62076,33659.78973,28771.57574,10530.666,27264.4931965,45700,116,106.9,32827.5,20845.25,37548.38838,463500,21700,42513,1956166.75,54.8030014,122.2845799
20/05/2013,21,7327.014104,7032.0126,29042.78557,33037.66576,28379.60024,10530.666,27133.5523056164,45700,116,106.9,32827.5,20845.25,37548.38838,463500,21400,42514,1956166.75,54.88400078,122.2845799
27/05/2013,22,7438.820303,7132.352051,28882.30918,33136.70982,28371.53025,10530.666,27024.927694,45700,116,106.9,32827.5,20845.25,37548.38838,463500,21400,42515,1956166.75,55.7215004,122.2845799
03/06/2013,23,7547.622874,7151.867368,28692.27422,33224.73766,28338.92109,10451.32133,27702.8854557,45700,104,109.3,37517.25,19705.25,19950.39125,498750,21783.33333,42516,1956166.75,56.53650093,129.9383202
10/06/2013,24,7581.865657,7070.728646,28254.51808,33054.92038,28254.51808,10451.32133,29248.39560255,45700,104,109.3,37517.25,19705.25,19950.39125,498750,22200,42517,1956166.75,56.79300117,129.9383202
17/06/2013,25,7675.983147,7029.130634,28605.25555,33585.59153,28605.25555,10451.32133,29611.4705665,45700,104,109.3,37517.25,19705.25,19950.39125,498750,22716.66667,42518,1956166.75,57.4980011,129.9383202
24/06/2013,26,7912.278208,7112.160187,29300.91461,34229.82535,29634.00078,10451.32133,31115.700819,45700,104,109.3,37517.25,19705.25,19950.39125,498750,22800,42519,1956166.75,59.26800156,129.9383202
01/07/2013,27,7946.72113,6964.542114,28870.11047,33457.29126,29911.81549,10387.49163,32144.0405292,46200,110,111,33765.6,28961.25,36342.90426,543000,22683.33333,42520,1571386.6,59.52600098,130.025727
08/07/2013,28,8039.770443,6985.86795,29509.26979,33399.66352,30262.05729,10387.49163,32520.4197678,46700,110,111,33765.6,28961.25,36342.90426,543000,21816.66667,42521,1571386.6,60.22299957,130.025727
15/07/2013,29,7976.224465,6990.39897,30769.70487,32227.12837,30358.64551,10387.49163,32263.3798596,46700,110,111,33765.6,28961.25,36342.90426,543000,21700,42522,1571386.6,59.74699974,130.025727
22/07/2013,30,7920.955524,6951.849697,30556.49509,32597.45774,30408.16259,10387.49163,32039.8200972,46700,110,111,33765.6,28961.25,36342.90426,543000,21716.66667,42523,1571386.6,59.33300018,130.025727
29/07/2013,31,7884.510183,7106.886989,31006.50072,33159.76931,30474.96071,10387.49163,32483.0007535,46700,110,111,33765.6,28961.25,36342.90426,543000,21933.33333,42524,1571386.6,59.06000137,130.025727
05/08/2013,32,8128.396822,7444.92802,32952.96009,34777.55939,31732.48009,11446.91388,33563.2000935,46700,108.5,112.4,42207,30308.25,64312.86221,481500,21650,42525,1964233.25,61.02400017,188.8295823
12/08/2013,33,8084.269557,7563.87496,32675.93983,35193.48787,31465.71983,11446.91388,33281.049824,46700,108.5,112.4,42207,30308.25,64312.86221,481500,21600,42526,1964233.25,60.51099968,188.8295823
19/08/2013,34,8873.580238,8123.700218,33744.60091,36341.34168,32599.15918,11446.91388,34057.0509156,46700,108.5,112.4,42207,30308.25,64312.86221,481500,21520,42527,1964233.25,62.49000168,188.8295823
26/08/2013,35,8905.729958,8457.23996,34597.79984,37619.46916,34277.44984,11446.91388,34597.7998326,46700,108.5,112.4,42207,30308.25,64312.86221,481500,21520,42528,1964233.25,64.06999969,188.8295823
02/09/2013,36,9295.963489,8923.059509,36624.49799,39527.46224,35459.17305,11505.5335,35292.6980602,46700,108.1,113.7,26262,32503,71840.21622,485250,22241.66667,42529,1571386.6,66.58999634,160.8184343
09/09/2013,37,8937.605858,8872.367859,35880.89943,39189.79292,34576.13945,11505.5335,34685.0869070632,46700,108.1,113.7,26262,32503,71840.21622,485250,22150,41700,1571386.6,65.23799896,160.8184343
16/09/2013,38,8417.570122,8623.262625,34809.5005,38596.80264,33543.70049,11505.5335,32910.8004784,46700,108.1,113.7,26262,32503,71840.21622,485250,22500,41700,1571386.6,63.29000092,160.8184343
23/09/2013,39,8241.40816,8467.200165,34182.40067,38645.46187,33147.52065,11505.5335,32614.4006344,46700,108.1,113.7,26262,32503,71840.21622,485250,22540,41700,1571386.6,62.72000122,160.8184343
30/09/2013,40,8354.44798,8524.304979,33971.39992,39232.21091,33153.56992,11505.5335,32713.199922,46700,108.1,113.7,26262,32503,71840.21622,485250,22750,41700,1571386.6,62.90999985,160.8184343
07/10/2013,41,8163.540142,8316.990145,32531.40057,38369.37154,32347.26056,11448.2706,31917.6005564,46700,105.4,114.8,42207,36792.25,71356.69329,505750,22740,41700,2081666.75,61.38000107,107.3188872
14/10/2013,42,8126.917724,8096.422723,32426.55419,37970.79174,32019.75088,11448.2706,31714.8008736,46700,105.4,114.8,42207,36792.25,71356.69329,505750,22500,43000,2081666.75,60.99000168,107.3188872
21/10/2013,43,8230.656226,8083.680222,31844.80087,38046.94328,31538.60086,11448.2706,31844.8008736,46700,105.4,114.8,42207,36792.25,71356.69329,505750,22000,43000,2081666.75,61.24000168,107.3188872
28/10/2013,44,8208.383817,7915.519618,31948.79929,38113.44299,31641.59929,11448.2706,31948.7992876,46700,105.4,114.8,42207,36792.25,71356.69329,505750,22000,43000,2081666.75,61.43999863,107.3188872
04/11/2013,45,8179.3001,8086.000099,32344.0004,37791.10326,31846.40039,11213.5314,32655.000399,46700,104.8,116.3,42207,23819.25,85520.33403,464500,22000,43000,2081666.75,62.20000076,79.37088974
11/11/2013,46,8614.240021,8149.746897,32936.80008,37860.47165,32620.10008,11213.5314,33411.850079125,46700,104.8,116.3,42207,23819.25,85520.33403,464500,22133.33333,42000,2081666.75,63.34000015,79.37088974
18/11/2013,47,8516.017876,8105.267382,32609.19952,37756.0625,32567.18382,11213.5314,33236.2995124,46700,104.8,116.3,42207,23819.25,85520.33403,464500,22133.33333,42000,2081666.75,62.70999908,79.37088974
25/11/2013,48,8477.088229,7883.73338,32364.80087,37603.04389,32572.06008,11213.5314,32987.2008904,46700,104.8,116.3,42207,23819.25,85520.33403,464500,22400,42000,2081666.75,62.24000168,79.37088974
02/12/2013,49,8494.559875,7828.320052,32479.19952,38025.64744,32791.49952,11242.825,33103.7995124,46900,111.2,114.5,26262,27045.5,63055.8525,625250,22666.66667,42000,1665333.4,62.45999908,103.1948176
09/12/2013,50,8512.080212,7541.833685,32103.7508,37755.72559,32226.0508,11242.825,32409.5008109,46900,111.2,114.5,26262,27045.5,63055.8525,625250,22750,41900,1665333.4,61.15000153,103.1948176
16/12/2013,51,8557.068762,7504.018468,32804.16986,38651.33434,32959.63985,11242.825,32959.6398569,46900,111.2,114.5,26262,27045.5,63055.8525,625250,23266.66667,41900,1665333.4,62.18799973,103.1948176
23/12/2013,52,8284.068433,7440.780029,32863.44513,38266.31952,32925.45163,11242.825,32863.4451272,46900,111.2,114.5,26262,27045.5,63055.8525,625250,23433.33333,41900,1665333.4,62.00650024,103.1948176
30/12/2013,1,8115.771759,7379.84295,32685.09903,38178.04577,32993.44902,11242.825,32685.0990301,46900,111.2,114.5,26262,27045.5,63055.8525,625250,23741.66667,41900,1665333.4,61.66999817,103.1948176
06/01/2014,2,8338.819939,7358.697446,32981.89976,38287.31837,33293.04976,11052.835,32981.8997562,46900,120.5,113.6,39855.5,33391.5,39510.29291,515500,23960,41900,2165750,62.22999954,95.1799378
13/01/2014,3,8110.079819,7311.359837,32563.19927,37495.3566,32870.39927,11052.835,32563.1992739,46900,120.5,113.6,39855.5,33391.5,39510.29291,515500,24460,43100,2165750,61.43999863,95.1799378
20/01/2014,4,7939.949902,7262.89991,32621.4996,37672.6643,32929.24959,11052.835,32621.4995972,46900,120.5,113.6,39855.5,33391.5,39510.29291,515500,24600,43100,2165750,61.54999924,95.1799378
27/01/2014,5,7803.611943,7229.632447,33246.89976,39022.57377,33246.89976,11052.835,33246.8997562,46900,120.5,113.6,39855.5,33391.5,39510.29291,515500,24716.66667,43100,2165750,62.72999954,95.1799378
03/02/2014,6,7750,7187.5,33125,38808.875,32937.5,10897.377,32812.5,46900,114.2,113.6,39855.5,27273,32587.21663,485250,25133.33333,43100,2165750,62.5,78.7098876
10/02/2014,7,7543.935019,7109.305017,32907.70008,38368.51559,32721.43008,10897.377,32597.25007875,46900,114.2,113.6,39855.5,27273,32587.21663,485250,25533.33333,44000,2165750,62.09000015,78.7098876
17/02/2014,8,7518.528223,6842.520038,32769.90097,38339.08381,32460.75096,10897.377,32151.6009516,46900,114.2,113.6,39855.5,27273,32587.21663,485250,25533.33333,44000,2165750,61.83000183,78.7098876
24/02/2014,9,7627.229794,6929.617312,32865.29911,38763.44211,32555.24912,10897.377,32245.1991264,46900,114.2,113.6,39855.5,27273,32587.21663,485250,25500,44000,2165750,62.00999832,78.7098876
03/03/2014,10,7282.395964,6753.834967,32764.59984,38358.32069,32146.39984,10248.44175,32146.3998388,46900,119.8,114.2,31884.4,22737.5,72492.97025,560250,25500,44000,1732600,61.81999969,66.12666502
10/03/2014,11,7090.433947,6490.379951,32145.74976,37925.98418,31839.59976,10248.44175,31839.5997608,46900,119.8,114.2,31884.4,22737.5,72492.97025,560250,25500,44000,1732600,61.22999954,66.12666502
17/03/2014,12,6601.08495,6077.673125,32014.49976,37787.35436,31526.65976,10248.44175,31831.55975988,46900,119.8,114.2,31884.4,22737.5,72492.97025,560250,25500,44550,1732600,60.97999954,66.12666502
24/03/2014,13,6748.812051,5992.164045,31730.40024,36889.27516,31333.77024,10248.44175,31730.4002392,46900,119.8,114.2,31884.4,22737.5,72492.97025,560250,25500,45050,1732600,61.02000046,66.12666502
31/03/2014,14,6668.571076,5846.472986,31127.97989,35849.01693,30529.36489,10248.44175,31127.9798908,46900,119.8,114.2,31884.4,22737.5,72492.97025,560250,25250,45050,1732600,59.86149979,66.12666502
07/04/2014,15,6993.323785,5907.329819,31028.39905,35348.98428,30312.35907,10214.682,31028.3990484,46900,114,115.1,35427.25,37619.75,39551.22025,501250,25325,45050,2113125,59.66999817,78.73885774
14/04/2014,16,7122.318329,6065.820864,31333.38013,36087.97954,30610.30212,10214.682,31032.0976236,46900,114,115.1,35427.25,37619.75,39551.22025,501250,25600,45050,2113125,60.25650024,78.73885774
21/04/2014,17,6985.403984,6122.264825,31434.31793,35862.82318,30711.68993,10214.682,31012.7849279,46900,114,115.1,35427.25,37619.75,39551.22025,501250,26233.33333,45050,2113125,60.21899986,78.73885774
28/04/2014,18,6827.838855,6144.650878,31531.76025,35946.08541,31107.29425,10214.682,30925.3802499,46900,114,115.1,35427.25,37619.75,39551.22025,501250,26300,44200,2113125,60.63800049,78.73885774
05/05/2014,19,6550.791101,6069.999094,31251.48048,35773.9303,30650.49047,10086.783,30650.4904743,46900,121.8,115.8,30998.75,29151.75,52608.3415,517250,26350,44200,2113125,60.09900093,88.94389423
12/05/2014,20,6349.823929,6090.239772,31150.07965,35722.2524,30790.65565,10086.783,30551.0396583,46900,121.8,115.8,30998.75,29151.75,52608.3415,517250,26400,44200,2113125,59.90399933,88.94389423
19/05/2014,21,5983.799369,5886.184525,30163.03513,34534.74068,30104.46613,10086.783,29635.91412144,46900,121.8,115.8,30998.75,29151.75,52608.3415,517250,26216.66667,44200,2113125,58.56900024,88.94389423
26/05/2014,22,5788.430986,5807.920809,30111.53493,34347.90631,30403.87993,10086.783,29526.8449293,46900,121.8,115.8,30998.75,29151.75,52608.3415,517250,26283.33333,44200,2113125,58.46899986,88.94389423
02/06/2014,23,5764.911173,5859.611973,30185.87986,34413.79706,30777.75986,10348.22938,29889.93986365,46900,117.9,116.7,28341.8,38989,51066.31185,501250,26300,44200,1690500,59.18799973,72.41730552
09/06/2014,24,5585.459131,5857.631927,30175.67963,34126.56657,30767.35962,10348.22938,29820.67163208,46900,117.9,116.7,28341.8,38989,51066.31185,501250,25916.66667,44200,1690500,59.16799927,72.41730552
16/06/2014,25,5540.438318,5880.745413,30448.52955,34052.91603,31941.10453,10348.22938,30448.5295461,46900,117.9,116.7,28341.8,38989,51066.31185,501250,25383.33333,44200,1690500,59.70299911,72.41730552
23/06/2014,26,5447.23445,5801.966053,30422.74428,34268.75635,32166.34029,10348.22938,30663.2402805,46900,117.9,116.7,28341.8,38989,51066.31185,501250,25200,44200,1690500,60.12400055,72.41730552
30/06/2014,27,5691.602229,5703.609829,30319.18909,34202.56689,31219.75906,10348.22938,30619.379082,46900,117.9,116.7,28341.8,38989,51066.31185,501250,25266.66667,44200,1690500,60.0379982,72.41730552
07/07/2014,28,5673.209858,5538.844361,30157.58924,33822.24394,30933.92323,10240.22,30456.179235,46900,119.1,119.2,39855.5,20541.5,34654.43965,478500,25575,43300,2135200,59.7179985,104.4068707
14/07/2014,29,5816.518521,5543.118115,30284.35263,33938.00355,31125.58465,10240.22,30644.8806375,46900,119.1,119.2,39855.5,20541.5,34654.43965,478500,25350,43500,2135200,60.08800125,104.4068707
21/07/2014,30,5919.299588,5635.992989,30741.77994,33855.86197,31224.00394,10240.22,30741.7799388,46900,119.1,119.2,39855.5,20541.5,34654.43965,478500,25066.66667,43500,2135200,60.27799988,104.4068707
28/07/2014,31,5689.879655,5584.78953,30626.26516,33544.16756,31106.67717,10240.22,30506.16216256,46900,119.1,119.2,39855.5,20541.5,34654.43965,478500,24683.33333,42800,2135200,60.05150032,104.4068707
04/08/2014,32,5827.001617,5692.344017,31216.08009,34031.28085,31828.1601,10254.7535,30971.24809108,46900,112.2,120.3,39855.5,38243.75,43740.46656,523750,24058.33333,43000,2135200,61.20800018,133.4505763
11/08/2014,33,5869.248047,5685.834045,31180.38025,34142.76092,32403.14026,10254.7535,30874.69024745,46900,112.2,120.3,39855.5,38243.75,43740.46656,523750,24191.66667,42800,2135200,61.13800049,133.4505763
18/08/2014,34,5751.884151,5660.584402,31041.91446,33981.1577,32259.24444,10254.7535,30128.91698025,46900,112.2,120.3,39855.5,38243.75,43740.46656,523750,24530,42800,2135200,60.86649895,133.4505763
25/08/2014,35,5598.873916,5577.711865,30836.13064,33531.26892,32045.39066,10254.7535,29929.18561875,46900,112.2,120.3,39855.5,38243.75,43740.46656,523750,24750,42500,2135200,60.46300125,133.4505763
01/09/2014,36,5361.451843,5688.222046,30740.60425,33471.19046,32677.02026,10531.90063,29651.3702401,46900,112.9,120.1,24799,34022.75,39974.0015,481250,24916.66667,42500,1708160,60.51300049,115.3219985
08/09/2014,37,5230.504554,5743.00356,30508.76432,33150.84742,32558.76034,10531.90063,29363.17830681,46900,112.9,120.1,24799,34022.75,39974.0015,481250,25100,42500,1708160,60.29400063,115.3219985
15/09/2014,38,5058.043101,5700.911888,30627.2394,33155.04799,32749.91936,10531.90063,29414.27942285,46900,112.9,120.1,24799,34022.75,39974.0015,481250,25380,42500,1708160,60.64799881,115.3219985
22/09/2014,39,5110.266014,5779.467516,30114.06758,33329.88498,32851.71009,10531.90063,29201.5200816,46900,112.9,120.1,24799,34022.75,39974.0015,481250,25200,42500,1708160,60.83650017,115.3219985
29/09/2014,40,4888.468262,5942.123075,30323.20539,33209.35888,33079.86042,10531.90063,29404.3203744,46900,112.9,120.1,24799,34022.75,39974.0015,481250,25416.66667,42500,1708160,61.25900078,115.3219985
06/10/2014,41,4799.96386,5969.185825,30153.61912,32935.87755,32922.82904,10620.845,29538.239136,46900,115,120.1,39855.5,57549.5,43328.32874,488000,25300,42500,2204958.25,61.5379982,91.5166838
13/10/2014,42,4886.92049,6005.243988,29842.38594,32840.71847,32783.72993,10620.845,29413.4399424,46900,115,120.1,39855.5,57549.5,43328.32874,488000,24816.66667,42500,2204958.25,61.27799988,91.5166838
20/10/2014,43,5006.812939,5967.065666,29758.63083,33061.03874,32826.53091,10620.845,28838.2608037,46900,115,120.1,39855.5,57549.5,43328.32874,488000,24100,42500,2204958.25,61.35800171,91.5166838
27/10/2014,44,4974.590683,5993.973824,29358.23914,32616.39205,32722.20404,10620.845,28440.794163,46900,115,120.1,39855.5,57549.5,43328.32874,488000,24050,42500,2204958.25,61.1629982,91.5166838
03/11/2014,45,4887.280705,5955.605885,29471.03943,32568.69126,31312.97939,10731.65413,28550.06944665,46900,115.5,120.1,39855.5,31052.25,26861.53098,480500,23800,42500,2204958.25,61.39799881,119.6830612
10/11/2014,46,4756.733178,6022.737099,29499.12048,31724.46038,31650.09802,10731.65413,28269.9904646,46900,115.5,120.1,39855.5,31052.25,26861.53098,480500,23800,42300,2204958.25,61.45650101,119.6830612
17/11/2014,47,4677.466414,6078.238018,29619.84009,31731.11761,31779.62009,10731.65413,28385.6800828,46900,115.5,120.1,39855.5,31052.25,26861.53098,480500,22925,42300,2204958.25,61.70800018,119.6830612
